commune_code,commune_libelle,quartier,region,departement,zone,nb_enfants_0_4,nb_enfants_5_15,nb_adultes_H,nb_adultes_F,taille_menage,statut_occupation,type_habitat,proxy_niveau_vie,proxy_niveau_vie_label,repondant_sexe,repondant_age,repondant_statut,repondant_est_cm,cm_sexe,cm_age,cm_tranche_age,cm_type_enseignement,cm_niveau_instruction,cm_alpha_francais,cm_alpha_anglais,cm_alpha_arabe,cm_alpha_lng_nationale,cm_alpha_autre_etrangere,cm_est_alphabetise,cm_situation_matrimoniale,cm_statut_emploi,cm_secteur_emploi,cm_revenu,src__v1,src__v2,src__v3,src__v4,src__v5,src__v6,src__v7,sources_liste,nb_sources,nat__v8,nat__v9,nat__v10,nat__v11,nat__v12,nat__v13,nat__v14,nat__v15,nat__v16,nat__v17,natures_liste,nb_natures,mode_stockage,stockage_couvert,place_stockage,capacite_stockage_suffisante,tri_avant_evacuation,revente_dechets,types_revendus_liste,raison_non_revente,proportion_traitee,traitement_enfouissement,traitement_incineration,traitement_recyclage,traitement_compostage,au_moins_un_traitement,responsable_evacuation,acces_benne_tasseuse,benne_usage_regulier,distance_point_collecte,benne_point_nettoyage,benne_heure_convient,frequence_benne,satisfaction_benne,service_alternatif_type,service_alternatif_raison,a_service_alternatif,service_evacuation_payant,montant_evacuation_tranche,frequence_paiement,montant_mensuel_evacuation_fcfa,duree_quartier,existence_bacs_quartier,satisfaction_bacs,raison_insatisfaction_bacs,corbeilles_rue_presentes,satisfaction_emplacements_corbeilles,satisfaction_qualite_corbeilles,acces_depotoire_normalise,dep_sauvages_rue_freq,eaux_usees_rue_freq,depots_sauvages_observes,dernier_depot_sauvage,contact_UCG_pour_depot,satisfaction_reaction_UCG,nuisible__v23,nuisible__v24,nuisible__v25,nuisible__v26,nuisible__v27,nuisible__v28,nuisible__v29,nuisibles_liste,nb_nuisibles,service_balayage_rues,satisfaction_balayage,set_setal,place_publique,gestionnaire_place_publique,salubrite_place_publique,marche_present,gestionnaire_marche,gestion_dechets_marche,connait_UCG,campagne_sensibilisation,organisateur_campagne,satisfait_campagne,suggestions_amelioration,maladie__v30,maladie__v31,maladie__v32,maladie__v33,maladie__v34,maladie__v35,maladie__v36,maladie__v37,maladie__v38,maladies_liste,nb_maladies,aucune_maladie,nb_types_maladies_menage,maladie_liee_dechets
40,Rufisque Centre (Nord),Leona,Dakar,Rufisque,Région de Dakar (urbain),0,1,1,3,5.0,Locataire,Maison basse,1,Moyen-bas,Homme,35.0,Fils ou Fille,Non,Homme,60.0,60 ans et plus,École française,Secondaire,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,1,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage | Entretien du logement,4,1,1,1,0,0,0,1,1,0,0,Plastiques | Papier / Carton | Restes d'aliments | Métal | Excréments d'animaux,5,Poubelle spécialisée,Oui,Dans la parcelle,Oui,Non,Non,,Ne connaît pas les modes de revente,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Non,Pas régulière,Mauvais,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, rarement",,,,1,1,1,1,1,1,0,Moustiques | Mouches | Cafards | Souris | Vers | Rats,6,Non,,Non,Non,,,Non,,,Oui,Non,,,Insisté sur l'importance de la propriété,0,0,1,0,0,0,0,0,0,Rhume,1,0,1,Non
40,Rufisque Centre (Nord),Leona,Dakar,Rufisque,Région de Dakar (urbain),0,1,1,2,4.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,65.0,Femme ou Mari,Non,Femme,65.0,60 ans et plus,Aucun,,Non,Non,Non,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,0,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments,3,Fût,Oui,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Femme de ménage,Oui,Oui,Proche,Oui,Non,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,1,1,1,1,1,0,0,Moustiques | Mouches | Cafards | Souris | Vers,5,Ne sait pas,,Non,Non,,,Non,,,Non,Non,,,Insisté sur l'importance de la propriété,0,0,0,1,0,0,0,0,0,Sinusite,1,0,1,Oui
40,Rufisque Centre (Nord),Champ de course,Dakar,Rufisque,Région de Dakar (urbain),1,2,10,8,21.0,Locataire,Maison basse,1,Moyen-bas,Homme,30.0,Fils ou Fille,Non,Homme,,,École française,Ne sait pas,Oui,Non,Oui,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,0,1,1,0,1,0,0,Plastiques | Papier / Carton | Restes d'aliments | Déchets électroménagers | Déchets verts | Excréments d'animaux,6,Fût,Oui,Dans la parcelle,Oui,Oui,Non,,N'a pas le temps nécessaire,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Oui,Pas régulière,Bon,,,Non,,,,0.0,1 mois et plus,Ne sait pas,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,1,1,1,1,1,0,0,Moustiques | Mouches | Cafards | Souris | Vers,5,Ne sait pas,,Non,Non,,,Non,,,Oui,Non,,,Insisté sur l'importance de la propriété,1,0,1,0,0,1,0,0,0,Fièvre | Rhume | Nausées ou vomissements,3,0,3,Oui
40,Rufisque Centre (Nord),Champ de course,Dakar,Rufisque,Région de Dakar (urbain),4,6,1,8,19.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,65.0,Fils ou Fille,Non,Femme,65.0,60 ans et plus,École française,Secondaire,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,1,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage,3,1,0,1,0,0,1,1,1,0,0,Plastiques | Restes d'aliments | Déchets verts | Métal | Excréments d'animaux,5,Seau / Bassine,Non,Dans la parcelle,Non,Non,Non,,Ne connaît pas les modes de revente,Aucune partie,,,,,Non,Chef de ménage,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,1,1,1,1,1,0,0,Moustiques | Mouches | Cafards | Souris | Vers,5,Ne sait pas,,Non,Non,,,Non,,,Non,Non,,,Insisté sur l'importance de la propriété,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
40,Rufisque Centre (Nord),Cité millionnaire,Dakar,Rufisque,Région de Dakar (urbain),3,1,1,3,8.0,Locataire,Maison basse,1,Moyen-bas,Femme,52.0,Femme ou Mari,Non,Homme,,,Ne sait pas,,Oui,Oui,Non,Oui,Oui,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,0,1,1,1,1,1,0,0,0,Plastiques | Restes d'aliments | Vêtements / Tissus | Déchets électroménagers | Déchets verts | Métal,6,Sac,Non,Dans la parcelle,Oui,Non,Non,,N'a pas le temps nécessaire,Aucune partie,,,,,Non,Femme de ménage,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Ne sait pas,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,1,1,0,0,0,0,0,Moustiques | Mouches,2,Ne sait pas,,Non,Non,,,Non,,,Non,Non,,,Insisté sur l'importance de la propriété,1,0,1,0,0,0,0,0,0,Fièvre | Rhume,2,0,2,Non
40,Rufisque Centre (Nord),Cité millionnaire,Dakar,Rufisque,Région de Dakar (urbain),5,5,7,9,26.0,Propriétaire,Maison basse,2,Moyen-haut,Homme,34.0,Chef de ménage,Oui,Homme,34.0,25-34 ans,École française,Supérieur,Oui,Oui,Non,Oui,Oui,Oui,,,,,1,1,1,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage | Entretien du logement,4,1,1,1,1,1,1,1,1,1,0,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus | Déchets électroménagers | Déchets verts | Métal | Excréments d'animaux | Médicaments,9,Sac,Oui,"Dans la rue, près de la maison",Oui,Non,Non,,Ne connaît pas les modes de revente,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Acceptable,Oui,Non,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, rarement","Oui, rarement","Non, jamais",,,,1,0,1,1,0,0,0,Moustiques | Cafards | Souris,3,Non,,Non,Non,,,Non,,,Oui,Non,,,Insisté sur l'importance de la propriété,1,0,1,0,1,0,0,0,0,Fièvre | Rhume | Toux,3,0,3,Oui
40,Rufisque Centre (Nord),Bah Abdoulaye,Dakar,Rufisque,Région de Dakar (urbain),2,1,3,2,8.0,Propriétaire,Appartement,2,Moyen-haut,Homme,32.0,Fils ou Fille,Non,Homme,60.0,60 ans et plus,École française,Secondaire,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,1,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage,3,1,1,1,0,0,0,0,1,0,0,Plastiques | Papier / Carton | Restes d'aliments | Excréments d'animaux,4,Poubelle spécialisée,Oui,Dans la parcelle,Oui,Oui,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Femme de ménage,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, rarement","Oui, rarement","Oui, rarement",,,,1,1,1,1,0,0,0,Moustiques | Mouches | Cafards | Souris,4,Non,,Non,Non,,,Non,,,Non,Non,,,Insisté sur l'importance de la propriété,1,0,0,0,0,0,0,0,0,Fièvre,1,0,1,Non
40,Rufisque Centre (Nord),Santi yalla,Dakar,Rufisque,Région de Dakar (urbain),2,3,2,2,9.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,18.0,Fils ou Fille,Non,Homme,65.0,60 ans et plus,École française,Supérieur,Oui,Oui,Non,Oui,Non,Oui,,,,,1,1,0,1,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Animaux domestiques,3,1,1,1,1,1,1,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus | Déchets électroménagers | Déchets verts,6,Fût,Oui,Dans la parcelle,Oui,Oui,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Femme de ménage,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Ne sait pas,,,Non,,,Non,"Non, jamais","Oui, rarement","Oui, rarement",,,,1,1,1,0,0,1,0,Moustiques | Mouches | Cafards | Rats,4,Ne sait pas,,Non,Non,,,Non,,,Non,Non,,,Insisté sur l'importance de la propriété,1,0,1,0,0,0,0,0,0,Fièvre | Rhume,2,0,2,Non
13,Diack Sao,DIACK SAO 2,Dakar,Rufisque,Région de Dakar (urbain),2,0,1,1,4.0,Locataire,Appartement,1,Moyen-bas,Femme,25.0,Femme ou Mari,Non,Homme,33.0,25-34 ans,École française,Supérieur,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,0,1,0,1,0,1,0,Plastiques | Papier / Carton | Restes d'aliments | Déchets électroménagers | Métal | Médicaments,6,Seau / Bassine,Oui,"Dans la rue, près de la maison",Non,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Femme de ménage,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Oui, rarement","Non, jamais",,,,0,0,0,0,0,0,0,,0,Non,,Oui,Oui,NSP,Bon / Satisfait,Oui,Autre / Personne,Bon / Satisfait,Non,Non,,,LA MAIRIE DOIT PAYER LES TRAVAILLEURS,0,0,1,0,0,0,0,0,0,Rhume,1,0,1,Non
13,Diack Sao,DIACK SAO 1,Dakar,Rufisque,Région de Dakar (urbain),4,6,4,4,18.0,Propriétaire,Maison en étage,2,Moyen-haut,Femme,26.0,Femme ou Mari,Non,Homme,,,École française,Secondaire,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,0,1,0,1,0,1,0,Plastiques | Papier / Carton | Restes d'aliments | Déchets électroménagers | Métal | Médicaments,6,Fût,Oui,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Non,Oui,Pas régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Oui, très souvent","Non, jamais",,,,0,0,0,0,0,0,0,,0,Non,,Non,Oui,NSP,Bon / Satisfait,Oui,Mairie,Mauvais / Pas satisfait,Non,Non,,,FAIRE BIEN LEUR TRAVAIL SURTOUT EN SAISON PLUVIEUSE. LA MAIRIE DOIT SE CHARGER DU BALAYAGE DU MARCHE,0,0,1,0,0,0,0,0,0,Rhume,1,0,1,Non
13,Diack Sao,DIACK SAO 1,Dakar,Rufisque,Région de Dakar (urbain),0,0,1,1,2.0,Propriétaire,Appartement,2,Moyen-haut,Homme,86.0,Chef de ménage,Oui,Homme,86.0,60 ans et plus,École française,Secondaire,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,1,0,1,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Déchets électroménagers,4,Seau / Bassine,Oui,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Non,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Oui,Mauvais / Pas satisfait,Bon / Satisfait,Oui,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Non,,Oui,Oui,Mairie,Bon / Satisfait,Oui,Les commerçants,Bon / Satisfait,Non,Oui,Autre,Oui,,0,0,0,0,0,0,0,0,1,Autre maladie,1,0,1,Non
13,Diack Sao,DIACK SAO 1,Dakar,Rufisque,Région de Dakar (urbain),1,1,4,2,8.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,52.0,Femme ou Mari,Non,Homme,73.0,60 ans et plus,École coranique,,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,1,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage | Entretien du logement,4,1,1,1,0,1,0,1,1,1,0,Plastiques | Papier / Carton | Restes d'aliments | Déchets électroménagers | Métal | Excréments d'animaux | Médicaments,7,Seau / Bassine,Oui,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Non,Pas régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Non,,Oui,Non,,,Oui,Association du quartier,Bon / Satisfait,Oui,Oui,Autre,Oui,,0,0,1,0,0,0,0,0,0,Rhume,1,0,1,Non
13,Diack Sao,DIACK SAO,Dakar,Rufisque,Région de Dakar (urbain),4,4,5,5,18.0,Propriétaire,Maison en étage,2,Moyen-haut,Femme,32.0,Gendre / Belle-fille,Non,Femme,72.0,60 ans et plus,Aucun,,Non,Non,Non,Oui,Oui,Oui,,,,,1,1,1,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage | Entretien du logement,4,1,1,1,0,1,0,1,1,0,0,Plastiques | Papier / Carton | Restes d'aliments | Déchets électroménagers | Métal | Excréments d'animaux,6,Seau / Bassine,Non,Dans la parcelle,Oui,Oui,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Oui,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Oui, fréquemment",Moins de 2 jours,Non,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Non,,Oui,Non,,,Oui,Autre / Personne,Mauvais / Pas satisfait,Non,Oui,Autre,Non,LES GENS DE BONNE VOLONTE DOIVENT DONNER DES POUBELLES,0,0,1,0,1,0,0,0,0,Rhume | Toux,2,0,2,Oui
23,Guinaw Rail Sud,SIRE SY,Dakar,Pikine,Région de Dakar (urbain),2,0,4,2,8.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,26.0,Autre parent,Non,Femme,26.0,25-34 ans,École arabe,Secondaire,Non,Non,Oui,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,0,0,0,0,0,0,1,0,Plastiques | Papier / Carton | Médicaments,3,Seau / Bassine,Non,"Dans la rue, près de la maison",Non,Oui,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Non,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Non,,Oui,Oui,NSP,Mauvais / Pas satisfait,Oui,Association du quartier,Mauvais / Pas satisfait,Non,Non,,,Envoyer des unités de balayage des rues,0,1,1,0,0,0,0,0,0,Asthme | Rhume,2,0,2,Oui
23,Guinaw Rail Sud,SOTRAC,Dakar,Pikine,Région de Dakar (urbain),4,4,3,5,16.0,Propriétaire,Maison en étage,2,Moyen-haut,Femme,48.0,Frère ou Sœur,Non,Homme,53.0,45-59 ans,École arabe,Primaire,Non,Non,Oui,Oui,Non,Oui,,,,,1,1,0,0,1,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Entretien du logement,3,1,1,0,0,0,1,1,0,1,0,Plastiques | Papier / Carton | Déchets verts | Métal | Médicaments,5,Poubelle spécialisée,Non,Dans la parcelle,Oui,Non,Non,,N'est pas intéressé,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Acceptable,Oui,Non,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",2 à 7 jours,Non,,1,1,1,1,1,1,0,Moustiques | Mouches | Cafards | Souris | Vers | Rats,6,Non,,Non,Non,,,Oui,Mairie,Bon / Satisfait,Non,Non,,,Envoyer des unités de balayage des rues ;Distribuer des poubelles aux ménages,1,0,0,0,0,1,0,0,1,Fièvre | Nausées ou vomissements | Autre maladie,3,0,3,Oui
41,Rufisque Est,Keri kao,Dakar,Rufisque,Région de Dakar (urbain),0,0,4,5,9.0,Propriétaire,Maison en étage,2,Moyen-haut,Femme,28.0,Fils ou Fille,Non,Femme,54.0,45-59 ans,École française,Secondaire,Oui,Non,Non,Non,Non,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,0,1,0,0,0,0,0,0,1,Plastiques | Restes d'aliments | Autre nature,3,Seau / Bassine,Oui,Dans la parcelle,Oui,Oui,Non,,Revenus faibles,Une partie,Oui — une partie,Non,Oui — une partie,Non,Oui,Femme de ménage,Oui,Oui,Proche,Oui,Oui,Pas régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Oui,Bon / Satisfait,Bon / Satisfait,Oui,"Non, jamais","Non, jamais","Oui, fréquemment",Moins de 2 jours,Non,,1,1,0,0,1,0,0,Moustiques | Mouches | Vers,3,Oui,Bon / Satisfait,Non,Oui,Mairie,Très bon / Très satisfait,Oui,Mairie,Très mauvais / Pas du tout satisfait,Non,Non,,,"Plus de bacs a ordures  
Régularité des collecte",1,0,1,0,1,0,0,0,0,Fièvre | Rhume | Toux,3,0,3,Oui
41,Rufisque Est,Keur souf,Dakar,Rufisque,Région de Dakar (urbain),1,4,2,3,10.0,Locataire,Maison basse,1,Moyen-bas,Femme,60.0,Chef de ménage,Oui,Femme,60.0,60 ans et plus,École coranique,,Non,Non,Oui,Non,Non,Oui,,,,,1,1,1,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation) | Élevage,3,1,0,1,0,0,0,0,1,0,0,Plastiques | Restes d'aliments | Excréments d'animaux,3,Poubelle spécialisée,Oui,Dans la parcelle,Oui,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,Femme de ménage,Oui,Oui,Proche,Oui,Non,Régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Oui,Mauvais / Pas satisfait,Bon / Satisfait,Oui,"Non, jamais","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Oui,Très bon / Très satisfait,Oui,Oui,NSP,Bon / Satisfait,Oui,Association du quartier,Très mauvais / Pas du tout satisfait,Oui,Non,,,Amélioration de la qualité des services des camions benses,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
41,Rufisque Est,Keur souf,Dakar,Rufisque,Région de Dakar (urbain),0,1,3,1,5.0,Propriétaire,Maison basse,3,Élevé,Femme,55.0,Chef de ménage,Oui,Femme,55.0,45-59 ans,École coranique,,Non,Non,Oui,Non,Non,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,0,1,0,0,1,0,0,0,0,Plastiques | Restes d'aliments | Déchets verts,3,Seau / Bassine,Oui,Dans la parcelle,Oui,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,,Non,,,,,,,Charrettes / brouettes / pousse-pousse,Plus accessible,Oui,Oui,Entre 401 et 1 000 FCFA,Par jour,21000.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,0,0,0,0,0,0,0,,0,Oui,Très bon / Très satisfait,Non,Oui,Mairie,Très bon / Très satisfait,Oui,Mairie,Très bon / Très satisfait,Non,Non,,,Pomper les eau usé du quartier pour éviter la prolifération des moustiques,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
41,Rufisque Est,Keur souf,Dakar,Rufisque,Région de Dakar (urbain),1,1,2,5,9.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,59.0,Femme ou Mari,Non,Homme,63.0,60 ans et plus,École française,Secondaire,Oui,Non,Non,Oui,Non,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,0,1,0,0,0,0,0,0,0,Plastiques | Restes d'aliments,2,Poubelle spécialisée,Non,Dans la parcelle,Oui,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,Conjoint du CM,Oui,Oui,Proche,Oui,Oui,Pas régulière,Bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Non, jamais","Non, jamais",,,,0,0,0,0,0,0,0,,0,Oui,Bon / Satisfait,Non,Oui,Mairie,Très bon / Très satisfait,Oui,UCG,Mauvais / Pas satisfait,Oui,Non,,,Plus de régularité dans le passage des camions benes,0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
41,Rufisque Est,Keur,Dakar,Rufisque,Région de Dakar (urbain),0,0,4,3,7.0,Propriétaire,Maison basse,3,Élevé,Femme,32.0,Fils ou Fille,Non,Femme,67.0,60 ans et plus,École française,Secondaire,Oui,Non,Non,Non,Non,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,1,1,1,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus,4,Poubelle spécialisée,Oui,Dans la parcelle,Non,Oui,Non,,N'en a pas connaissance,Une partie,Non,Non,Oui — une partie,Non,Oui,,Oui,Non,,,,,,Charrettes / brouettes / pousse-pousse,Plus accessible,Oui,Oui,Entre 1 001 et 2 000 FCFA,Par semaine,6495.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,0,0,0,0,0,0,0,,0,Non,,Oui,Non,,,Oui,Association du quartier,Très mauvais / Pas du tout satisfait,Non,Non,,,Pas,0,1,1,0,0,0,0,0,0,Asthme | Rhume,2,0,2,Oui
41,Rufisque Est,Keur souf,Dakar,Rufisque,Région de Dakar (urbain),0,1,1,4,6.0,Propriétaire,Maison basse,2,Moyen-haut,Femme,49.0,Chef de ménage,Oui,Femme,49.0,45-59 ans,École arabe,Ne sait pas,Oui,Non,Oui,Non,Non,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,0,1,0,0,0,0,0,0,0,Plastiques | Restes d'aliments,2,Seau / Bassine,Non,Dans la parcelle,Oui,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,Chef de ménage,Oui,Oui,Proche,Oui,Oui,Pas régulière,Très bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Oui, très souvent","Oui, très souvent","Non, jamais",,,,0,0,0,0,0,0,0,,0,Oui,Très bon / Très satisfait,Non,Non,,,Oui,Association du quartier,Mauvais / Pas satisfait,Oui,Non,,,"Régularité dans la venu des camions 
Évacuer les egoux",0,0,0,0,0,0,0,1,0,Aucune maladie,0,1,1,Non
41,Rufisque Est,Keur souf,Dakar,Rufisque,Région de Dakar (urbain),4,3,7,8,22.0,Propriétaire,Maison en étage,2,Moyen-haut,Femme,,Petit-fils / Petite-fille,Non,Homme,81.0,60 ans et plus,École française,Secondaire,Oui,Non,Oui,Oui,Non,Oui,,,,,1,1,0,0,0,0,0,Consommation alimentaire / Cuisine | Gestion du foyer (hors alimentation),2,1,1,1,1,0,0,0,0,0,0,Plastiques | Papier / Carton | Restes d'aliments | Vêtements / Tissus,4,Autre,Oui,Dans la parcelle,Oui,Non,Non,,N'en a pas connaissance,Aucune partie,,,,,Non,Autre membre féminin de plus de 12 ans,Oui,Oui,Proche,Oui,Non,Pas régulière,Très bon,,,Non,,,,0.0,1 mois et plus,Non,,,Non,,,Non,"Non, jamais","Oui, très souvent","Oui, fréquemment",Moins de 2 jours,Non,,0,1,0,0,0,0,0,Mouches,1,Oui,Très bon / Très satisfait,Non,Oui,NSP,Très bon / Très satisfait,Oui,Mairie,Très mauvais / Pas du tout satisfait,Oui,Non,,,"Équiper les employés des camions
Payés à temps les employés 
Passage régulière (journalieres)
Partager les poubelles de rues
Sensibilisation des ménages sur la gestion des ordures 
Mis en place des locale autonome (sans implication de État)
Plus d",0,1,0,0,0,0,0,0,0,Asthme,1,0,1,Oui
